,freq,lbd,S,aux,idl
79725,383863078562026.56,7.80988e-07,-73.5645043,,
79726,383865044610388.94,7.80984e-07,-73.5382597,,
79727,383867010678890.6,7.8098e-07,-75.0,,
79728,383868976767531.94,7.80976e-07,-75.0,,
79729,383870942876313.1,7.80972e-07,-75.0,,
79730,383872909005234.56,7.80968e-07,-75.0,,
79731,383874875154296.5,7.80964e-07,-75.0,,
79732,383876841323499.3,7.8096e-07,-75.0,,
79733,383878807512843.25,7.80956e-07,-75.0,,
79734,383880773722328.7,7.80952e-07,-75.0,,
79735,383882739951955.9,7.80948e-07,-75.0,,
79736,383884706201725.1,7.80944e-07,-75.0,,
79737,383886672471636.75,7.8094e-07,-75.0,,
79738,383888638761691.06,7.80936e-07,-75.0,,
79739,383890605071888.44,7.80932e-07,-75.0,,
79740,383892571402229.1,7.80928e-07,-74.9905447,,
79741,383894537752713.44,7.80924e-07,-73.1184513,,
79742,383896504123341.7,7.8092e-07,-70.8600882,,
79743,383898470514114.2,7.80916e-07,-70.0779774,,
79744,383900436925031.25,7.80912e-07,-75.0,,
79745,383902403356093.1,7.80908e-07,-75.0,,
79746,383904369807300.25,7.80904e-07,-75.0,,
79747,383906336278652.8,7.809e-07,-75.0,,
79748,383908302770151.2,7.80896e-07,-75.0,,
79749,383910269281795.7,7.80892e-07,-75.0,,
79750,383912235813586.56,7.80888e-07,-74.4077795,,
79751,383914202365524.2,7.80884e-07,-73.5140918,,
79752,383916168937608.9,7.8088e-07,-72.2057938,,
79753,383918135529840.9,7.80876e-07,-71.8264645,,
79754,383920102142220.5,7.80872e-07,-70.987971,,
79755,383922068774748.1,7.80868e-07,-69.9854653,,
79756,383924035427424.0,7.80864e-07,-70.554803,,
79757,383926002100248.44,7.8086e-07,-69.9427209,,
79758,383927968793221.8,7.80856e-07,-70.6919693,,
79759,383929935506344.4,7.80852e-07,-75.0,,
79760,383931902239616.44,7.80848e-07,-75.0,,
79761,383933868993038.3,7.80844e-07,-75.0,,
79762,383935835766610.3,7.8084e-07,-75.0,,
79763,383937802560332.75,7.80836e-07,-75.0,,
79764,383939769374205.94,7.80832e-07,-75.0,,
79765,383941736208230.25,7.80828e-07,-75.0,,
79766,383943703062405.9,7.80824e-07,-72.0012839,,
79767,383945669936733.2,7.8082e-07,-72.6106087,,
79768,383947636831212.44,7.80816e-07,-74.3218414,,
79769,383949603745844.06,7.80812e-07,-75.0,,
79770,383951570680628.25,7.80808e-07,-75.0,,
79771,383953537635565.4,7.80804e-07,-75.0,,
79772,383955504610655.75,7.808e-07,-75.0,,
79773,383957471605899.6,7.80796e-07,-74.2530447,,
79774,383959438621297.4,7.80792e-07,-73.6991731,,
79775,383961405656849.25,7.80788e-07,-72.9100704,,
79776,383963372712555.56,7.80784e-07,-71.6110834,,
79777,383965339788416.75,7.8078e-07,-71.326087,,
79778,383967306884432.94,7.80776e-07,-75.0,,
79779,383969274000604.56,7.80772e-07,-75.0,,
79780,383971241136931.9,7.80768e-07,-75.0,,
79781,383973208293415.2,7.80764e-07,-75.0,,
79782,383975175470054.8,7.8076e-07,-75.0,,
79783,383977142666851.1,7.80756e-07,-75.0,,
79784,383979109883804.4,7.80752e-07,-75.0,,
79785,383981077120914.8,7.80748e-07,-75.0,,
79786,383983044378182.8,7.80744e-07,-75.0,,
79787,383985011655608.75,7.8074e-07,-75.0,,
79788,383986978953192.9,7.80736e-07,-75.0,,
79789,383988946270935.44,7.80732e-07,-74.6366627,,
79790,383990913608836.9,7.80728e-07,-75.0,,
79791,383992880966897.4,7.80724e-07,-75.0,,
79792,383994848345117.3,7.8072e-07,-75.0,,
79793,383996815743497.0,7.80716e-07,-75.0,,
79794,383998783162036.7,7.80712e-07,-75.0,,
79795,384000750600736.75,7.80708e-07,-75.0,,
79796,384002718059597.5,7.80704e-07,-75.0,,
79797,384004685538619.2,7.807e-07,-75.0,,
79798,384006653037802.2,7.80696e-07,-75.0,,
79799,384008620557146.75,7.80692e-07,-75.0,,
79800,384010588096653.2,7.80688e-07,-75.0,,
79801,384012555656321.9,7.80684e-07,-75.0,,
79802,384014523236153.1,7.8068e-07,-75.0,,
79803,384016490836147.1,7.80676e-07,-75.0,,
79804,384018458456304.3,7.80672e-07,-75.0,,
79805,384020426096624.94,7.80668e-07,-75.0,,
79806,384022393757109.4,7.80664e-07,-75.0,,
79807,384024361437757.8,7.8066e-07,-75.0,,
79808,384026329138570.6,7.80656e-07,-75.0,,
79809,384028296859548.1,7.80652e-07,-75.0,,
79810,384030264600690.7,7.80648e-07,-72.7864302,,
79811,384032232361998.56,7.80644e-07,-75.0,,
79812,384034200143472.0,7.8064e-07,-75.0,,
79813,384036167945111.44,7.80636e-07,-75.0,,
79814,384038135766917.06,7.80632e-07,-75.0,,
79815,384040103608889.25,7.80628e-07,-75.0,,
79816,384042071471028.3,7.80624e-07,-75.0,,
79817,384044039353334.5,7.8062e-07,-75.0,,
79818,384046007255808.25,7.80616e-07,-75.0,,
79819,384047975178449.75,7.80612e-07,-75.0,,
79820,384049943121259.3,7.80608e-07,-75.0,,
79821,384051911084237.3,7.80604e-07,-73.5304163,,
79822,384053879067384.06,7.806e-07,-74.8445567,,
79823,384055847070699.8,7.80596e-07,-75.0,,
79824,384057815094184.94,7.80592e-07,-75.0,,
79825,384059783137839.7,7.80588e-07,-75.0,,
79826,384061751201664.44,7.80584e-07,-75.0,,
79827,384063719285659.4,7.8058e-07,-74.8922029,,
79828,384065687389825.0,7.80576e-07,-75.0,,
79829,384067655514161.44,7.80572e-07,-75.0,,
79830,384069623658669.1,7.80568e-07,-74.2723902,,
79831,384071591823348.25,7.80564e-07,-75.0,,
79832,384073560008199.2,7.8056e-07,-75.0,,
79833,384075528213222.4,7.80556e-07,-75.0,,
79834,384077496438417.94,7.80552e-07,-74.3103768,,
79835,384079464683786.25,7.80548e-07,-73.2827787,,
79836,384081432949327.6,7.80544e-07,-73.4800552,,
79837,384083401235042.4,7.8054e-07,-71.1798392,,
79838,384085369540930.8,7.80536e-07,-69.7684003,,
79839,384087337866993.25,7.80532e-07,-69.3277031,,
79840,384089306213230.0,7.80528e-07,-69.1484628,,
79841,384091274579641.4,7.80524e-07,-67.5456674,,
79842,384093242966227.6,7.8052e-07,-67.5875977,,
79843,384095211372989.1,7.80516e-07,-68.2315932,,
79844,384097179799926.2,7.80512e-07,-68.1057877,,
79845,384099148247039.1,7.80508e-07,-68.4619395,,
79846,384101116714328.2,7.80504e-07,-69.1969077,,
79847,384103085201793.75,7.805e-07,-69.4908171,,
79848,384105053709436.06,7.80496e-07,-68.228171,,
79849,384107022237255.5,7.80492e-07,-70.4457774,,
79850,384108990785252.3,7.80488e-07,-70.106393,,
79851,384110959353426.9,7.80484e-07,-69.2318602,,
79852,384112927941779.44,7.8048e-07,-69.2372096,,
79853,384114896550310.4,7.80476e-07,-70.4562182,,
79854,384116865179019.9,7.80472e-07,-68.5978393,,
79855,384118833827908.4,7.80468e-07,-69.3396805,,
79856,384120802496976.1,7.80464e-07,-71.4300408,,
79857,384122771186223.5,7.8046e-07,-72.9308057,,
79858,384124739895650.75,7.80456e-07,-73.4754511,,
79859,384126708625258.2,7.80452e-07,-75.0,,
79860,384128677375046.1,7.80448e-07,-75.0,,
79861,384130646145014.9,7.80444e-07,-75.0,,
79862,384132614935164.75,7.8044e-07,-75.0,,
79863,384134583745496.1,7.80436e-07,-75.0,,
79864,384136552576009.2,7.80432e-07,-73.7083954,,
79865,384138521426704.3,7.80428e-07,-71.5206725,,
79866,384140490297581.8,7.80424e-07,-73.1559944,,
79867,384142459188642.0,7.8042e-07,-71.4746407,,
79868,384144428099885.2,7.80416e-07,-71.3662685,,
79869,384146397031311.7,7.80412e-07,-75.0,,
79870,384148365982921.75,7.80408e-07,-75.0,,
79871,384150334954715.75,7.80404e-07,-75.0,,
79872,384152303946694.0,7.804e-07,-75.0,,
79873,384154272958856.8,7.80396e-07,-75.0,,
79874,384156241991204.44,7.80392e-07,-75.0,,
79875,384158211043737.25,7.80388e-07,-75.0,,
79876,384160180116455.5,7.80384e-07,-75.0,,
79877,384162149209359.56,7.8038e-07,-75.0,,
79878,384164118322449.7,7.80376e-07,-75.0,,
79879,384166087455726.25,7.80372e-07,-75.0,,
79880,384168056609189.5,7.80368e-07,-75.0,,
79881,384170025782839.8,7.80364e-07,-75.0,,
79882,384171994976677.44,7.8036e-07,-75.0,,
79883,384173964190702.7,7.80356e-07,-75.0,,
79884,384175933424915.94,7.80352e-07,-75.0,,
79885,384177902679317.44,7.80348e-07,-75.0,,
79886,384179871953907.5,7.80344e-07,-75.0,,
79887,384181841248686.44,7.8034e-07,-75.0,,
79888,384183810563654.6,7.80336e-07,-75.0,,
79889,384185779898812.3,7.80332e-07,-75.0,,
79890,384187749254159.8,7.80328e-07,-75.0,,
79891,384189718629697.44,7.80324e-07,-75.0,,
79892,384191688025425.5,7.8032e-07,-75.0,,
79893,384193657441344.3,7.80316e-07,-75.0,,
79894,384195626877454.2,7.80312e-07,-75.0,,
79895,384197596333755.4,7.80308e-07,-75.0,,
79896,384199565810248.3,7.80304e-07,-75.0,,
79897,384201535306933.25,7.803e-07,-75.0,,
79898,384203504823810.5,7.80296e-07,-75.0,,
79899,384205474360880.3,7.80292e-07,-75.0,,
79900,384207443918143.06,7.80288e-07,-75.0,,
79901,384209413495599.06,7.80284e-07,-75.0,,
79902,384211383093248.56,7.8028e-07,-75.0,,
79903,384213352711091.94,7.80276e-07,-75.0,,
79904,384215322349129.5,7.80272e-07,-75.0,,
79905,384217292007361.56,7.80268e-07,-75.0,,
79906,384219261685788.4,7.80264e-07,-75.0,,
79907,384221231384410.3,7.8026e-07,-75.0,,
79908,384223201103227.6,7.80256e-07,-75.0,,
79909,384225170842240.7,7.80252e-07,-75.0,,
79910,384227140601449.8,7.80248e-07,-75.0,,
79911,384229110380855.2,7.80244e-07,-75.0,,
79912,384231080180457.3,7.8024e-07,-75.0,,
79913,384233050000256.3,7.80236e-07,-73.8056959,,
79914,384235019840252.6,7.80232e-07,-75.0,,
79915,384236989700446.56,7.80228e-07,-73.3891947,,
79916,384238959580838.3,7.80224e-07,-75.0,,
79917,384240929481428.3,7.8022e-07,-72.4980216,,
79918,384242899402216.8,7.80216e-07,-75.0,,
79919,384244869343204.2,7.80212e-07,-74.3994778,,
79920,384246839304390.6,7.80208e-07,-75.0,,
79921,384248809285776.56,7.80204e-07,-75.0,,
79922,384250779287362.25,7.802e-07,-75.0,,
79923,384252749309148.0,7.80196e-07,-73.6436755,,
79924,384254719351134.1,7.80192e-07,-71.3913907,,
79925,384256689413320.9,7.80188e-07,-71.3224022,,
79926,384258659495708.7,7.80184e-07,-70.2998755,,
79927,384260629598297.8,7.8018e-07,-70.8775393,,
79928,384262599721088.56,7.80176e-07,-75.0,,
79929,384264569864081.25,7.80172e-07,-75.0,,
79930,384266540027276.2,7.80168e-07,-75.0,,
79931,384268510210673.6,7.80164e-07,-75.0,,
79932,384270480414274.0,7.8016e-07,-75.0,,
79933,384272450638077.5,7.80156e-07,-75.0,,
79934,384274420882084.5,7.80152e-07,-75.0,,
79935,384276391146295.3,7.80148e-07,-75.0,,
79936,384278361430710.25,7.80144e-07,-75.0,,
79937,384280331735329.56,7.8014e-07,-75.0,,
79938,384282302060153.6,7.80136e-07,-75.0,,
79939,384284272405182.75,7.80132e-07,-70.5271684,,
79940,384286242770417.2,7.80128e-07,-69.3528368,,
79941,384288213155857.3,7.80124e-07,-70.0536892,,
79942,384290183561503.4,7.8012e-07,-69.9920061,,
79943,384292153987355.75,7.80116e-07,-69.4066429,,
79944,384294124433414.7,7.80112e-07,-72.1340676,,
79945,384296094899680.56,7.80108e-07,-74.0683303,,
79946,384298065386153.7,7.80104e-07,-75.0,,
79947,384300035892834.25,7.801e-07,-75.0,,
79948,384302006419722.7,7.80096e-07,-75.0,,
79949,384303976966819.25,7.80092e-07,-75.0,,
79950,384305947534124.3,7.80088e-07,-75.0,,
79951,384307918121638.2,7.80084e-07,-75.0,,
79952,384309888729361.06,7.8008e-07,-75.0,,
79953,384311859357293.4,7.80076e-07,-75.0,,
79954,384313830005435.4,7.80072e-07,-74.0583058,,
79955,384315800673787.4,7.80068e-07,-75.0,,
79956,384317771362349.75,7.80064e-07,-73.2587985,,
79957,384319742071122.75,7.8006e-07,-75.0,,
79958,384321712800106.6,7.80056e-07,-75.0,,
79959,384323683549301.8,7.80052e-07,-75.0,,
79960,384325654318708.56,7.80048e-07,-75.0,,
79961,384327625108327.25,7.80044e-07,-75.0,,
79962,384329595918158.06,7.8004e-07,-75.0,,
79963,384331566748201.4,7.80036e-07,-75.0,,
79964,384333537598457.5,7.80032e-07,-75.0,,
79965,384335508468926.75,7.80028e-07,-75.0,,
79966,384337479359609.44,7.80024e-07,-74.1830965,,
79967,384339450270505.9,7.8002e-07,-75.0,,
79968,384341421201616.4,7.80016e-07,-75.0,,
79969,384343392152941.25,7.80012e-07,-75.0,,
79970,384345363124480.8,7.80008e-07,-75.0,,
79971,384347334116235.3,7.80004e-07,-75.0,,
79972,384349305128205.1,7.8e-07,-75.0,,
79973,384351276160390.56,7.79996e-07,-75.0,,
79974,384353247212791.9,7.79992e-07,-73.4765632,,
79975,384355218285409.5,7.79988e-07,-75.0,,
79976,384357189378243.6,7.79984e-07,-75.0,,
79977,384359160491294.6,7.7998e-07,-75.0,,
79978,384361131624562.8,7.79976e-07,-75.0,,
79979,384363102778048.44,7.79972e-07,-73.6075977,,
79980,384365073951751.9,7.79968e-07,-74.7225585,,
79981,384367045145673.4,7.79964e-07,-75.0,,
79982,384369016359813.3,7.7996e-07,-75.0,,
79983,384370987594172.0,7.79956e-07,-75.0,,
79984,384372958848749.7,7.79952e-07,-75.0,,
79985,384374930123546.7,7.79948e-07,-75.0,,
79986,384376901418563.4,7.79944e-07,-75.0,,
79987,384378872733800.06,7.7994e-07,-73.8161787,,
79988,384380844069257.0,7.79936e-07,-74.747617,,
79989,384382815424934.5,7.79932e-07,-74.0695032,,
79990,384384786800832.94,7.79928e-07,-73.3090084,,
79991,384386758196952.56,7.79924e-07,-75.0,,
79992,384388729613293.7,7.7992e-07,-75.0,,
79993,384390701049856.7,7.79916e-07,-75.0,,
79994,384392672506641.8,7.79912e-07,-75.0,,
79995,384394643983649.3,7.79908e-07,-75.0,,
79996,384396615480879.7,7.79904e-07,-75.0,,
79997,384398586998333.1,7.799e-07,-75.0,,
79998,384400558536009.94,7.79896e-07,-75.0,,
79999,384402530093910.44,7.79892e-07,-75.0,,
80000,384404501672034.94,7.79888e-07,-75.0,,
80001,384406473270383.8,7.79884e-07,-75.0,,
80002,384408444888957.25,7.7988e-07,-73.3534368,,
80003,384410416527755.7,7.79876e-07,-72.0899789,,
80004,384412388186779.4,7.79872e-07,-74.3340477,,
80005,384414359866028.6,7.79868e-07,-75.0,,
80006,384416331565503.75,7.79864e-07,-75.0,,
80007,384418303285205.06,7.7986e-07,-75.0,,
80008,384420275025132.9,7.79856e-07,-75.0,,
80009,384422246785287.5,7.79852e-07,-75.0,,
80010,384424218565669.2,7.79848e-07,-75.0,,
80011,384426190366278.4,7.79844e-07,-75.0,,
80012,384428162187115.3,7.7984e-07,-75.0,,
80013,384430134028180.3,7.79836e-07,-75.0,,
80014,384432105889473.6,7.79832e-07,-74.2349404,,
80015,384434077770995.7,7.79828e-07,-75.0,,
80016,384436049672746.7,7.79824e-07,-73.8167802,,
80017,384438021594727.0,7.7982e-07,-74.2224992,,
80018,384439993536936.9,7.79816e-07,-75.0,,
80019,384441965499376.75,7.79812e-07,-73.9120063,,
80020,384443937482046.8,7.79808e-07,-71.0935489,,
80021,384445909484947.5,7.79804e-07,-71.5696612,,
80022,384447881508079.0,7.798e-07,-70.0263256,,
80023,384449853551441.6,7.79796e-07,-71.1128377,,
80024,384451825615035.8,7.79792e-07,-75.0,,
80025,384453797698861.75,7.79788e-07,-75.0,,
80026,384455769802919.75,7.79784e-07,-74.5600811,,
80027,384457741927210.25,7.7978e-07,-75.0,,
80028,384459714071733.44,7.79776e-07,-75.0,,
80029,384461686236489.6,7.79772e-07,-75.0,,
80030,384463658421479.2,7.79768e-07,-75.0,,
80031,384465630626702.44,7.79764e-07,-75.0,,
80032,384467602852159.6,7.7976e-07,-75.0,,
80033,384469575097851.1,7.79756e-07,-75.0,,
80034,384471547363777.2,7.79752e-07,-75.0,,
80035,384473519649938.2,7.79748e-07,-75.0,,
80036,384475491956334.4,7.79744e-07,-75.0,,
80037,384477464282966.1,7.7974e-07,-75.0,,
80038,384479436629833.7,7.79736e-07,-75.0,,
80039,384481408996937.44,7.79732e-07,-75.0,,
80040,384483381384277.6,7.79728e-07,-75.0,,
80041,384485353791854.56,7.79724e-07,-75.0,,
80042,384487326219668.56,7.7972e-07,-75.0,,
80043,384489298667720.0,7.79716e-07,-75.0,,
80044,384491271136009.2,7.79712e-07,-75.0,,
80045,384493243624536.4,7.79708e-07,-75.0,,
80046,384495216133301.9,7.79704e-07,-75.0,,
80047,384497188662306.0,7.797e-07,-75.0,,
80048,384499161211549.1,7.79696e-07,-75.0,,
80049,384501133781031.5,7.79692e-07,-75.0,,
80050,384503106370753.44,7.79688e-07,-75.0,,
80051,384505078980715.25,7.79684e-07,-74.1816446,,
80052,384507051610917.3,7.7968e-07,-74.1922329,,
80053,384509024261359.9,7.79676e-07,-75.0,,
80054,384510996932043.25,7.79672e-07,-75.0,,
80055,384512969622967.75,7.79668e-07,-75.0,,
80056,384514942334133.7,7.79664e-07,-75.0,,
80057,384516915065541.4,7.7966e-07,-75.0,,
80058,384518887817191.2,7.79656e-07,-75.0,,
80059,384520860589083.4,7.79652e-07,-75.0,,
80060,384522833381218.2,7.79648e-07,-75.0,,
80061,384524806193596.06,7.79644e-07,-75.0,,
80062,384526779026217.25,7.7964e-07,-75.0,,
80063,384528751879082.06,7.79636e-07,-75.0,,
80064,384530724752190.8,7.79632e-07,-75.0,,
80065,384532697645543.75,7.79628e-07,-75.0,,
80066,384534670559141.3,7.79624e-07,-75.0,,
80067,384536643492983.75,7.7962e-07,-75.0,,
80068,384538616447071.4,7.79616e-07,-75.0,,
80069,384540589421404.5,7.79612e-07,-75.0,,
80070,384542562415983.4,7.79608e-07,-75.0,,
80071,384544535430808.44,7.79604e-07,-75.0,,
80072,384546508465879.94,7.796e-07,-75.0,,
80073,384548481521198.1,7.79596e-07,-72.484957,,
80074,384550454596763.44,7.79592e-07,-73.7112443,,
80075,384552427692576.06,7.79588e-07,-72.7551617,,
80076,384554400808636.4,7.79584e-07,-73.7772023,,
80077,384556373944944.7,7.7958e-07,-72.3327563,,
80078,384558347101501.3,7.79576e-07,-72.4686509,,
80079,384560320278306.56,7.79572e-07,-73.5347504,,
80080,384562293475360.75,7.79568e-07,-75.0,,
80081,384564266692664.1,7.79564e-07,-75.0,,
80082,384566239930217.06,7.7956e-07,-75.0,,
80083,384568213188019.9,7.79556e-07,-75.0,,
80084,384570186466072.8,7.79552e-07,-73.4101576,,
80085,384572159764376.3,7.79548e-07,-74.2418394,,
80086,384574133082930.56,7.79544e-07,-70.6045329,,
80087,384576106421735.94,7.7954e-07,-71.6560559,,
80088,384578079780792.6,7.79536e-07,-75.0,,
80089,384580053160101.2,7.79532e-07,-75.0,,
80090,384582026559661.75,7.79528e-07,-75.0,,
80091,384583999979474.6,7.79524e-07,-75.0,,
80092,384585973419540.2,7.7952e-07,-75.0,,
80093,384587946879858.75,7.79516e-07,-75.0,,
80094,384589920360430.6,7.79512e-07,-75.0,,
80095,384591893861256.06,7.79508e-07,-75.0,,
80096,384593867382335.44,7.79504e-07,-75.0,,
80097,384595840923669.0,7.795e-07,-75.0,,
80098,384597814485257.1,7.79496e-07,-75.0,,
80099,384599788067100.1,7.79492e-07,-74.6105976,,
80100,384601761669198.25,7.79488e-07,-73.6549078,,
80101,384603735291551.9,7.79484e-07,-71.1718949,,
80102,384605708934161.25,7.7948e-07,-69.7779698,,
80103,384607682597026.75,7.79476e-07,-69.4750149,,
80104,384609656280148.6,7.79472e-07,-71.7124166,,
80105,384611629983527.25,7.79468e-07,-75.0,,
80106,384613603707162.9,7.79464e-07,-75.0,,
80107,384615577451055.9,7.7946e-07,-75.0,,
80108,384617551215206.5,7.79456e-07,-75.0,,
80109,384619524999615.1,7.79452e-07,-75.0,,
80110,384621498804282.0,7.79448e-07,-75.0,,
80111,384623472629207.5,7.79444e-07,-75.0,,
80112,384625446474391.9,7.7944e-07,-75.0,,
80113,384627420339835.44,7.79436e-07,-75.0,,
80114,384629394225538.56,7.79432e-07,-75.0,,
80115,384631368131501.56,7.79428e-07,-75.0,,
80116,384633342057724.7,7.79424e-07,-75.0,,
80117,384635316004208.25,7.7942e-07,-75.0,,
80118,384637289970952.6,7.79416e-07,-75.0,,
80119,384639263957958.06,7.79412e-07,-75.0,,
80120,384641237965224.9,7.79408e-07,-75.0,,
80121,384643211992753.44,7.79404e-07,-75.0,,
80122,384645186040544.0,7.794e-07,-75.0,,
80123,384647160108596.94,7.79396e-07,-75.0,,
80124,384649134196912.44,7.79392e-07,-75.0,,
80125,384651108305491.0,7.79388e-07,-75.0,,
80126,384653082434332.75,7.79384e-07,-73.6961714,,
80127,384655056583438.1,7.7938e-07,-75.0,,
80128,384657030752807.4,7.79376e-07,-75.0,,
80129,384659004942440.9,7.79372e-07,-75.0,,
80130,384660979152338.8,7.79368e-07,-73.3457049,,
80131,384662953382501.6,7.79364e-07,-75.0,,
80132,384664927632929.6,7.7936e-07,-75.0,,
80133,384666901903623.0,7.79356e-07,-75.0,,
80134,384668876194582.2,7.79352e-07,-75.0,,
80135,384670850505807.4,7.79348e-07,-75.0,,
80136,384672824837299.06,7.79344e-07,-75.0,,
80137,384674799189057.4,7.7934e-07,-75.0,,
80138,384676773561082.75,7.79336e-07,-75.0,,
80139,384678747953375.44,7.79332e-07,-75.0,,
80140,384680722365935.75,7.79328e-07,-75.0,,
80141,384682696798764.06,7.79324e-07,-75.0,,
80142,384684671251860.56,7.7932e-07,-75.0,,
80143,384686645725225.7,7.79316e-07,-75.0,,
80144,384688620218859.7,7.79312e-07,-75.0,,
80145,384690594732762.94,7.79308e-07,-75.0,,
80146,384692569266935.6,7.79304e-07,-75.0,,
80147,384694543821378.2,7.793e-07,-75.0,,
80148,384696518396090.8,7.79296e-07,-75.0,,
80149,384698492991073.94,7.79292e-07,-75.0,,
80150,384700467606327.8,7.79288e-07,-75.0,,
80151,384702442241852.8,7.79284e-07,-75.0,,
80152,384704416897649.1,7.7928e-07,-71.9626624,,
80153,384706391573717.2,7.79276e-07,-73.3264852,,
80154,384708366270057.2,7.79272e-07,-70.6584316,,
80155,384710340986669.56,7.79268e-07,-72.3692398,,
80156,384712315723554.56,7.79264e-07,-70.61383,,
80157,384714290480712.5,7.7926e-07,-70.9176641,,
80158,384716265258143.6,7.79256e-07,-71.7296441,,
80159,384718240055848.4,7.79252e-07,-73.3780788,,
80160,384720214873827.06,7.79248e-07,-72.9278757,,
80161,384722189712079.9,7.79244e-07,-75.0,,
80162,384724164570607.25,7.7924e-07,-75.0,,
80163,384726139449409.44,7.79236e-07,-73.944055,,
80164,384728114348486.7,7.79232e-07,-72.1043717,,
80165,384730089267839.44,7.79228e-07,-70.9988129,,
80166,384732064207467.94,7.79224e-07,-73.1345384,,
80167,384734039167372.5,7.7922e-07,-73.2618223,,
80168,384736014147553.44,7.79216e-07,-75.0,,
80169,384737989148011.06,7.79212e-07,-75.0,,
80170,384739964168745.7,7.79208e-07,-75.0,,
80171,384741939209757.6,7.79204e-07,-72.5242929,,
80172,384743914271047.25,7.792e-07,-74.715797,,
80173,384745889352614.75,7.79196e-07,-71.5712261,,
80174,384747864454460.5,7.79192e-07,-73.9951892,,
80175,384749839576584.9,7.79188e-07,-75.0,,
80176,384751814718988.06,7.79184e-07,-75.0,,
80177,384753789881670.5,7.7918e-07,-75.0,,
80178,384755765064632.4,7.79176e-07,-75.0,,
80179,384757740267874.1,7.79172e-07,-75.0,,
80180,384759715491396.0,7.79168e-07,-75.0,,
80181,384761690735198.25,7.79164e-07,-75.0,,
80182,384763665999281.25,7.7916e-07,-75.0,,
80183,384765641283645.4,7.79156e-07,-75.0,,
80184,384767616588290.8,7.79152e-07,-75.0,,
80185,384769591913218.0,7.79148e-07,-75.0,,
80186,384771567258427.2,7.79144e-07,-72.0745709,,
80187,384773542623918.7,7.7914e-07,-71.4125823,,
80188,384775518009692.75,7.79136e-07,-73.5752207,,
80189,384777493415749.8,7.79132e-07,-75.0,,
80190,384779468842090.1,7.79128e-07,-75.0,,
80191,384781444288714.0,7.79124e-07,-75.0,,
80192,384783419755621.75,7.7912e-07,-75.0,,
80193,384785395242813.6,7.79116e-07,-75.0,,
80194,384787370750290.06,7.79112e-07,-75.0,,
80195,384789346278051.3,7.79108e-07,-71.8854592,,
80196,384791321826097.7,7.79104e-07,-75.0,,
80197,384793297394429.5,7.791e-07,-75.0,,
80198,384795272983047.0,7.79096e-07,-75.0,,
80199,384797248591950.6,7.79092e-07,-75.0,,
80200,384799224221140.6,7.79088e-07,-75.0,,
80201,384801199870617.3,7.79084e-07,-75.0,,
80202,384803175540381.0,7.7908e-07,-75.0,,
80203,384805151230432.0,7.79076e-07,-75.0,,
80204,384807126940770.56,7.79072e-07,-75.0,,
80205,384809102671397.06,7.79068e-07,-75.0,,
80206,384811078422311.9,7.79064e-07,-74.6218065,,
80207,384813054193515.25,7.7906e-07,-75.0,,
80208,384815029985007.5,7.79056e-07,-75.0,,
80209,384817005796788.9,7.79052e-07,-75.0,,
80210,384818981628859.8,7.79048e-07,-75.0,,
80211,384820957481220.56,7.79044e-07,-75.0,,
80212,384822933353871.44,7.7904e-07,-75.0,,
80213,384824909246812.75,7.79036e-07,-75.0,,
80214,384826885160044.75,7.79032e-07,-75.0,,
80215,384828861093567.9,7.79028e-07,-75.0,,
80216,384830837047382.4,7.79024e-07,-72.734498,,
80217,384832813021488.56,7.7902e-07,-71.0948512,,
80218,384834789015886.7,7.79016e-07,-73.441165,,
80219,384836765030577.2,7.79012e-07,-75.0,,
80220,384838741065560.3,7.79008e-07,-75.0,,
80221,384840717120836.4,7.79004e-07,-75.0,,
80222,384842693196405.7,7.79e-07,-75.0,,
80223,384844669292268.5,7.78996e-07,-75.0,,
80224,384846645408425.25,7.78992e-07,-75.0,,
80225,384848621544876.2,7.78988e-07,-75.0,,
80226,384850597701621.6,7.78984e-07,-75.0,,
80227,384852573878661.9,7.7898e-07,-74.414665,,
80228,384854550075997.25,7.78976e-07,-75.0,,
80229,384856526293628.0,7.78972e-07,-75.0,,
80230,384858502531554.56,7.78968e-07,-72.8396405,,
80231,384860478789777.2,7.78964e-07,-75.0,,
80232,384862455068296.2,7.7896e-07,-75.0,,
80233,384864431367111.9,7.78956e-07,-75.0,,
80234,384866407686224.56,7.78952e-07,-75.0,,
80235,384868384025634.56,7.78948e-07,-75.0,,
80236,384870360385342.2,7.78944e-07,-75.0,,
80237,384872336765347.75,7.7894e-07,-75.0,,
80238,384874313165651.6,7.78936e-07,-75.0,,
80239,384876289586254.0,7.78932e-07,-75.0,,
80240,384878266027155.25,7.78928e-07,-75.0,,
80241,384880242488355.75,7.78924e-07,-75.0,,
80242,384882218969855.7,7.7892e-07,-73.8876371,,
80243,384884195471655.5,7.78916e-07,-75.0,,
80244,384886171993755.4,7.78912e-07,-75.0,,
80245,384888148536155.75,7.78908e-07,-75.0,,
80246,384890125098856.9,7.78904e-07,-75.0,,
80247,384892101681859.06,7.789e-07,-75.0,,
80248,384894078285162.6,7.78896e-07,-75.0,,
80249,384896054908767.9,7.78892e-07,-75.0,,
80250,384898031552675.1,7.78888e-07,-75.0,,
80251,384900008216884.7,7.78884e-07,-75.0,,
