freq,lbd,S,aux,idl,mu
177169654790603.62,1.6921208e-06,-57.1486264,,,-108.4955269508083
177171706987738.1,1.6921012e-06,-56.2018252,,,-108.49346908017235
177173759232415.28,1.6920816e-06,-57.5269068,,,-108.49141116186223
177175811524636.78,1.692062e-06,-57.4412401,,,-108.48935319587638
177177863864404.34,1.6920424e-06,-55.0041269,,,-108.487295182213
177179916251719.53,1.6920228e-06,-58.5947198,,,-108.48523712087055
177181968686584.03,1.6920032e-06,-58.7748791,,,-108.48317901184734
177184021168999.5,1.6919836e-06,-57.5052069,,,-108.4811208551417
177186073698967.6,1.691964e-06,-57.52826,,,-108.47906265075197
177188126276489.94,1.6919444e-06,-55.2578567,,,-108.47700439867651
177190178901568.2,1.6919248e-06,-56.7251084,,,-108.47494609891369
177192231574204.03,1.6919052e-06,-55.939219,,,-108.47288775146178
177194284294399.12,1.6918856e-06,-56.2509254,,,-108.47082935631916
177196337062155.03,1.691866e-06,-56.5134229,,,-108.46877091348422
177198389877473.5,1.6918464e-06,-56.3510216,,,-108.46671242295524
177200442740356.16,1.6918268e-06,-56.6057297,,,-108.46465388473057
177202495650804.66,1.6918072e-06,-57.2046319,,,-108.46259529880855
177204548608820.62,1.6917876e-06,-56.8140553,,,-108.46053666518758
177206601614405.75,1.691768e-06,-56.0675703,,,-108.45847798386592
177208654667561.66,1.6917484e-06,-56.6482918,,,-108.45641925484198
177210707768290.06,1.6917288e-06,-58.0278514,,,-108.454360478114
177212760916592.53,1.6917092e-06,-58.81736,,,-108.45230165368045
177214814112470.75,1.6916896e-06,-58.0430168,,,-108.45024278153961
177216867355926.38,1.69167e-06,-58.0112699,,,-108.44818386168986
177218920646961.1,1.6916504e-06,-56.8827202,,,-108.44612489412945
177220973985576.53,1.6916308e-06,-56.0197833,,,-108.44406587885679
177223027371774.3,1.6916112e-06,-56.897209,,,-108.44200681587024
177225080805556.12,1.6915916e-06,-55.1207234,,,-108.43994770516811
177227134286923.66,1.691572e-06,-57.2765256,,,-108.43788854674871
177229187815878.5,1.6915524e-06,-56.0300356,,,-108.43582934061043
177231241392422.3,1.6915328e-06,-55.9883767,,,-108.43377008675161
177233295016556.78,1.6915132e-06,-57.3990449,,,-108.43171078517058
177235348688283.53,1.6914936e-06,-56.6527953,,,-108.42965143586568
177237402407604.25,1.691474e-06,-56.3687427,,,-108.42759203883524
177239456174520.6,1.6914544e-06,-56.6240353,,,-108.4255325940776
177241509989034.16,1.6914348e-06,-55.3993917,,,-108.42347310159114
177243563851146.66,1.6914152e-06,-59.9118507,,,-108.42141356137417
177245617760859.75,1.6913956e-06,-56.5094526,,,-108.41935397342499
177247671718175.03,1.691376e-06,-56.6406628,,,-108.41729433774204
177249725723094.2,1.6913564e-06,-56.628588,,,-108.41523465432358
177251779775618.9,1.6913368e-06,-56.1865993,,,-108.41317492316797
177253833875750.8,1.6913172e-06,-56.1972335,,,-108.41111514427357
177255888023491.56,1.6912976e-06,-56.1794775,,,-108.40905531763867
177257942218842.78,1.691278e-06,-56.4913559,,,-108.4069954432617
177259996461806.2,1.6912584e-06,-59.4329151,,,-108.40493552114091
177262050752383.4,1.6912388e-06,-56.0403872,,,-108.40287555127469
177264105090576.1,1.6912192e-06,-56.6491575,,,-108.40081553366134
177266159476385.88,1.6911996e-06,-56.5437736,,,-108.39875546829927
177268213909814.44,1.69118e-06,-57.1776439,,,-108.39669535518676
177270268390863.47,1.6911604e-06,-55.6762382,,,-108.39463519432215
177272322919534.56,1.6911408e-06,-55.7529966,,,-108.3925749857038
177274377495829.4,1.6911212e-06,-55.8290347,,,-108.39051472933005
177276432119749.62,1.6911016e-06,-59.0160645,,,-108.38845442519926
177278486791296.94,1.691082e-06,-56.1631053,,,-108.3863940733097
177280541510472.94,1.6910624e-06,-60.1915117,,,-108.38433367365978
177282596277279.3,1.6910428e-06,-56.6049617,,,-108.3822732262478
177284651091717.72,1.6910232e-06,-57.7171377,,,-108.38021273107212
177286705953789.8,1.6910036e-06,-57.5795826,,,-108.37815218813105
177288760863497.22,1.690984e-06,-56.0040308,,,-108.37609159742298
177290815820841.66,1.6909644e-06,-57.2651786,,,-108.3740309589462
177292870825824.7,1.6909448e-06,-56.7165959,,,-108.3719702726991
177294925878448.1,1.6909252e-06,-56.2788362,,,-108.36990953867992
177296980978713.44,1.6909056e-06,-56.5300841,,,-108.3678487568871
177299036126622.38,1.690886e-06,-56.6296715,,,-108.36578792731898
177301091322176.6,1.6908664e-06,-57.1319186,,,-108.36372704997385
177303146565377.78,1.6908468e-06,-57.4547693,,,-108.36166612485002
177305201856227.53,1.6908272e-06,-57.8719659,,,-108.3596051519459
177307257194727.53,1.6908076e-06,-56.0589995,,,-108.3575441312598
177309312580879.44,1.690788e-06,-56.8348086,,,-108.35548306279006
177311368014684.94,1.6907684e-06,-57.905349,,,-108.35342194653497
177313423496145.62,1.6907488e-06,-57.0008106,,,-108.35136078249296
177315479025263.2,1.6907292e-06,-57.2206036,,,-108.34929957066231
177317534602039.28,1.6907096e-06,-55.864306,,,-108.34723831104138
177319590226475.6,1.69069e-06,-56.4690109,,,-108.34517700362846
177321645898573.72,1.6906704e-06,-56.3868357,,,-108.34311564842197
177323701618335.38,1.6906508e-06,-55.8692814,,,-108.34105424542018
177325757385762.2,1.6906312e-06,-56.8071572,,,-108.33899279462146
177327813200855.84,1.6906116e-06,-57.6613645,,,-108.3369312960241
177329869063617.97,1.690592e-06,-57.1523801,,,-108.3348697496265
177331924974050.22,1.6905724e-06,-58.0866842,,,-108.332808155427
177333980932154.25,1.6905528e-06,-56.6185475,,,-108.3307465134239
177336036937931.75,1.6905332e-06,-56.5949705,,,-108.32868482361555
177338092991384.4,1.6905136e-06,-56.7125108,,,-108.32662308600024
177340149092513.78,1.690494e-06,-59.7659035,,,-108.32456130057639
177342205241321.6,1.6904744e-06,-57.7911701,,,-108.32249946734231
177344261437809.5,1.6904548e-06,-56.7610315,,,-108.32043758629631
177346317681979.2,1.6904352e-06,-56.1981466,,,-108.3183756574367
177348373973832.25,1.6904156e-06,-56.73973,,,-108.31631368076191
177350430313370.34,1.690396e-06,-57.3743732,,,-108.31425165627024
177352486700595.2,1.6903764e-06,-56.0555293,,,-108.31218958395999
177354543135508.44,1.6903568e-06,-57.7714289,,,-108.3101274638295
177356599618111.7,1.6903372e-06,-57.0386436,,,-108.30806529587717
177358656148406.66,1.6903176e-06,-57.277957,,,-108.30600308010126
177360712726394.97,1.690298e-06,-56.1605886,,,-108.30394081650016
177362769352078.34,1.6902784e-06,-56.3246572,,,-108.30187850507214
177364826025458.34,1.6902588e-06,-56.6030477,,,-108.29981614581563
177366882746536.7,1.6902392e-06,-56.1964304,,,-108.29775373872891
177368939515315.03,1.6902196e-06,-55.0614564,,,-108.29569128381031
177370996331795.06,1.6902e-06,-57.3508793,,,-108.29362878105816
177373053195978.38,1.6901804e-06,-59.2364684,,,-108.29156623047085
177375110107866.66,1.6901608e-06,-56.6438987,,,-108.28950363204667
177377167067461.56,1.6901412e-06,-59.7282804,,,-108.287440985784
177379224074764.8,1.6901216e-06,-55.7309951,,,-108.28537829168107
177381281129777.97,1.690102e-06,-57.4947606,,,-108.28331554973634
177383338232502.75,1.6900824e-06,-56.8016438,,,-108.28125275994809
177385395382940.78,1.6900628e-06,-55.4270169,,,-108.27918992231469
177387452581093.78,1.6900432e-06,-56.6123239,,,-108.27712703683439
177389509826963.38,1.6900236e-06,-58.3421474,,,-108.27506410350557
177391567120551.2,1.690004e-06,-56.4130196,,,-108.27300112232663
177393624461858.94,1.6899844e-06,-56.4147064,,,-108.27093809329583
177395681850888.25,1.6899648e-06,-56.3931887,,,-108.26887501641151
177397739287640.8,1.6899452e-06,-58.8956825,,,-108.26681189167202
177399796772118.25,1.6899256e-06,-57.1520257,,,-108.26474871907573
177401854304322.25,1.689906e-06,-56.3600584,,,-108.26268549862091
177403911884254.47,1.6898864e-06,-57.4241075,,,-108.26062223030593
177405969511916.56,1.6898668e-06,-56.8084435,,,-108.25855891412913
177408027187310.2,1.6898472e-06,-57.3886498,,,-108.25649555008881
177410084910437.0,1.6898276e-06,-58.2160388,,,-108.25443213818338
177412142681298.72,1.689808e-06,-55.4595156,,,-108.25236867841105
177414200499896.9,1.6897884e-06,-57.614093,,,-108.25030517077029
177416258366233.28,1.6897688e-06,-59.4143152,,,-108.24824161525936
177418316280309.53,1.6897492e-06,-58.5132982,,,-108.24617801187657
177420374242127.28,1.6897296e-06,-58.1684601,,,-108.2441143606203
177422432251688.16,1.68971e-06,-57.5610827,,,-108.24205066148892
177424490308993.88,1.6896904e-06,-56.6169323,,,-108.23998691448068
177426548414046.1,1.6896708e-06,-58.2665824,,,-108.23792311959396
177428606566846.47,1.6896512e-06,-58.1086637,,,-108.23585927682707
177430664767396.62,1.6896316e-06,-58.6668739,,,-108.2337953861784
177432723015698.28,1.689612e-06,-56.1286189,,,-108.2317314476462
177434781311753.06,1.6895924e-06,-57.1251098,,,-108.22966746122887
177436839655562.66,1.6895728e-06,-57.1027138,,,-108.2276034269247
177438898047128.7,1.6895532e-06,-57.1080079,,,-108.22553934473207
177440956486452.84,1.6895336e-06,-57.9617581,,,-108.22347521464927
177443014973536.75,1.689514e-06,-56.8417351,,,-108.2214110366747
177445073508382.16,1.6894944e-06,-56.6202179,,,-108.21934681080657
177447132090990.66,1.6894748e-06,-57.6771732,,,-108.21728253704332
177449190721363.9,1.6894552e-06,-55.7616757,,,-108.21521821538326
177451249399503.6,1.6894356e-06,-56.2947099,,,-108.2131538458247
177453308125411.38,1.689416e-06,-57.2394645,,,-108.211089428366
177455366899088.94,1.6893964e-06,-60.7505715,,,-108.20902496300545
177457425720537.9,1.6893768e-06,-59.5785399,,,-108.20696044974143
177459484589759.94,1.6893572e-06,-59.3153641,,,-108.20489588857227
177461543506756.72,1.6893376e-06,-56.6079991,,,-108.20283127949628
177463602471529.94,1.689318e-06,-56.6815674,,,-108.20076662251176
177465661484081.22,1.6892984e-06,-56.4957542,,,-108.1987019176171
177467720544412.22,1.6892788e-06,-58.5341987,,,-108.19663716481064
177469779652524.6,1.6892592e-06,-60.6606215,,,-108.19457236409069
177471838808420.1,1.6892396e-06,-58.0267466,,,-108.19250751545553
177473898012100.25,1.68922e-06,-57.0636519,,,-108.1904426189036
177475957263566.84,1.6892004e-06,-57.629649,,,-108.18837767443311
177478016562821.44,1.6891808e-06,-57.9167891,,,-108.18631268204253
177480075909865.8,1.6891612e-06,-56.8999505,,,-108.18424764173004
177482135304701.5,1.6891416e-06,-57.0492187,,,-108.1821825534941
177484194747330.28,1.689122e-06,-59.8588642,,,-108.18011741733295
177486254237753.72,1.6891024e-06,-58.0472582,,,-108.17805223324501
177488313775973.56,1.6890828e-06,-57.2813395,,,-108.17598700122853
177490373361991.44,1.6890632e-06,-57.0264037,,,-108.17392172128187
177492432995809.0,1.6890436e-06,-57.6205598,,,-108.17185639340337
177494492677427.9,1.689024e-06,-56.8038661,,,-108.1697910175914
177496552406849.88,1.6890044e-06,-56.9625786,,,-108.16772559384418
177498612184076.5,1.6889848e-06,-56.9531048,,,-108.16566012216016
177500672009109.47,1.6889652e-06,-57.6746276,,,-108.16359460253763
177502731881950.47,1.6889456e-06,-57.0676269,,,-108.16152903497489
177504791802601.2,1.688926e-06,-56.7352625,,,-108.15946341947027
177506851771063.22,1.6889064e-06,-56.5824179,,,-108.15739775602215
177508911787338.25,1.6888868e-06,-56.4469927,,,-108.15533204462885
177510971851427.97,1.6888672e-06,-60.0925437,,,-108.15326628528867
177513031963334.06,1.6888476e-06,-58.969528,,,-108.15120047799992
177515092123058.12,1.688828e-06,-57.6629569,,,-108.14913462276101
177517152330601.88,1.6888084e-06,-57.6297816,,,-108.1470687195702
177519212585966.94,1.6887888e-06,-57.2975381,,,-108.14500276842588
177521272889155.03,1.6887692e-06,-58.7310057,,,-108.14293676932631
177523333240167.75,1.6887496e-06,-56.5942203,,,-108.14087072226991
177525393639006.8,1.68873e-06,-56.2501193,,,-108.13880462725494
177527454085673.88,1.6887104e-06,-61.1757228,,,-108.13673848427975
177529514580170.62,1.6886908e-06,-57.4951821,,,-108.13467229334263
177531575122498.7,1.6886712e-06,-57.3701607,,,-108.13260605444198
177533635712659.72,1.6886516e-06,-57.0945126,,,-108.13053976757611
177535696350655.44,1.688632e-06,-58.0158643,,,-108.1284734327433
177537757036487.47,1.6886124e-06,-59.5342327,,,-108.12640704994195
177539817770157.5,1.6885928e-06,-58.4284905,,,-108.12434061917034
177541878551667.16,1.6885732e-06,-55.085253,,,-108.12227414042684
177543939381018.16,1.6885536e-06,-57.4675535,,,-108.12020761370974
177546000258212.16,1.688534e-06,-56.2652988,,,-108.11814103901737
177548061183250.8,1.6885144e-06,-56.3339923,,,-108.11607441634808
177550122156135.75,1.6884948e-06,-58.6631263,,,-108.11400774570023
177552183176868.7,1.6884752e-06,-57.8610074,,,-108.11194102707209
177554244245451.28,1.6884556e-06,-57.2357674,,,-108.10987426046202
177556305361885.22,1.688436e-06,-58.2881752,,,-108.10780744586832
177558366526172.1,1.6884164e-06,-56.5134713,,,-108.10574058328937
177560427738313.66,1.6883968e-06,-59.4735696,,,-108.10367367272346
177562488998311.5,1.6883772e-06,-57.0929529,,,-108.10160671416894
177564550306167.38,1.6883576e-06,-60.1031546,,,-108.09953970762409
177566611661882.88,1.688338e-06,-57.1107368,,,-108.09747265308731
177568673065459.7,1.6883184e-06,-59.4670742,,,-108.09540555055689
177570734516899.5,1.6882988e-06,-57.4572599,,,-108.09333840003116
177572796016203.97,1.6882792e-06,-56.9875971,,,-108.09127120150843
177574857563374.72,1.6882596e-06,-58.1370173,,,-108.0892039549871
177576919158413.5,1.68824e-06,-57.2992557,,,-108.08713666046539
177578980801321.9,1.6882204e-06,-59.7254296,,,-108.08506931794173
177581042492101.66,1.6882008e-06,-59.563727,,,-108.08300192741437
177583104230754.38,1.6881812e-06,-56.9419901,,,-108.0809344888817
177585166017281.75,1.6881616e-06,-57.6299332,,,-108.07886700234202
177587227851685.47,1.688142e-06,-56.5248258,,,-108.07679946779363
177589289733967.16,1.6881224e-06,-56.7681542,,,-108.07473188523491
177591351664128.5,1.6881028e-06,-57.989477,,,-108.07266425466418
177593413642171.2,1.6880832e-06,-58.1159478,,,-108.07059657607971
177595475668096.84,1.6880636e-06,-58.4597643,,,-108.0685288494799
177597537741907.22,1.688044e-06,-57.1419498,,,-108.066461074863
177599599863603.88,1.6880244e-06,-56.2366777,,,-108.06439325222743
177601662033188.53,1.6880048e-06,-56.2814846,,,-108.06232538157145
177603724250662.84,1.6879852e-06,-58.3529568,,,-108.06025746289345
177605786516028.53,1.6879656e-06,-57.6496688,,,-108.05818949619166
177607848829287.2,1.687946e-06,-56.2484129,,,-108.05612148146449
177609911190440.53,1.6879264e-06,-57.9439007,,,-108.05405341871023
177611973599490.2,1.6879068e-06,-56.3988565,,,-108.05198530792724
177614036056437.9,1.6878872e-06,-56.4554188,,,-108.04991714911377
177616098561285.25,1.6878676e-06,-56.7511312,,,-108.04784894226825
177618161114033.97,1.687848e-06,-58.8428545,,,-108.04578068738893
177620223714685.7,1.6878284e-06,-59.2618502,,,-108.04371238447416
177622286363242.1,1.6878088e-06,-57.5986339,,,-108.04164403352229
177624349059704.84,1.6877892e-06,-56.5226148,,,-108.03957563453163
177626411804075.62,1.6877696e-06,-57.4365491,,,-108.03750718750048
177628474596356.1,1.68775e-06,-57.7761121,,,-108.0354386924272
177630537436547.94,1.6877304e-06,-57.3088962,,,-108.03337014931009
177632600324652.78,1.6877108e-06,-56.4008129,,,-108.03130155814752
177634663260672.34,1.6876912e-06,-57.0664677,,,-108.02923291893777
177636726244608.25,1.6876716e-06,-56.8202833,,,-108.0271642316792
177638789276462.22,1.687652e-06,-57.1059282,,,-108.02509549637008
177640852356235.88,1.6876324e-06,-56.9763145,,,-108.02302671300882
177642915483930.9,1.6876128e-06,-55.4492336,,,-108.02095788159369
177644978659549.0,1.6875932e-06,-59.9133142,,,-108.018889002123
177647041883091.78,1.6875736e-06,-58.9390281,,,-108.01682007459515
177649105154561.0,1.687554e-06,-57.0162668,,,-108.01475109900835
177651168473958.22,1.6875344e-06,-58.5102866,,,-108.01268207536104
177653231841285.2,1.6875148e-06,-57.9164402,,,-108.0106130036515
177655295256543.53,1.6874952e-06,-56.9730944,,,-108.00854388387805
177657358719734.97,1.6874756e-06,-58.8483078,,,-108.00647471603901
177659422230861.12,1.687456e-06,-58.0402529,,,-108.00440550013272
177661485789923.7,1.6874364e-06,-57.4495228,,,-108.00233623615749
177663549396924.34,1.6874168e-06,-57.1233796,,,-108.00026692411166
177665613051864.75,1.6873972e-06,-57.5091844,,,-107.99819756399353
177667676754746.53,1.6873776e-06,-58.1540443,,,-107.99612815580149
177669740505571.44,1.687358e-06,-58.2803663,,,-107.99405869953378
177671804304341.06,1.6873384e-06,-56.7380442,,,-107.9919891951888
177673868151057.2,1.6873188e-06,-58.2973611,,,-107.98991964276478
177675932045721.34,1.6872992e-06,-57.9743803,,,-107.98785004226015
177677995988335.3,1.6872796e-06,-59.7772189,,,-107.98578039367317
177680059978900.7,1.68726e-06,-58.3787247,,,-107.9837106970022
177682124017419.22,1.6872404e-06,-58.5332249,,,-107.9816409522455
177684188103892.5,1.6872208e-06,-61.0444541,,,-107.97957115940149
177686252238322.25,1.6872012e-06,-57.5322128,,,-107.97750131846843
177688316420710.12,1.6871816e-06,-55.9220773,,,-107.97543142944464
177690380651057.8,1.687162e-06,-58.3939163,,,-107.97336149232846
177692444929366.97,1.6871424e-06,-57.4867321,,,-107.97129150711822
177694509255639.25,1.6871228e-06,-57.349567,,,-107.96922147381225
177696573629876.34,1.6871032e-06,-57.9903632,,,-107.96715139240888
177698638052079.94,1.6870836e-06,-57.0941661,,,-107.96508126290638
177700702522251.7,1.687064e-06,-58.6662147,,,-107.96301108530312
177702767040393.25,1.6870444e-06,-57.5753558,,,-107.96094085959744
177704831606506.3,1.6870248e-06,-56.8986146,,,-107.95887058578764
177706896220592.56,1.6870052e-06,-58.3486565,,,-107.95680026387201
177708960882653.66,1.6869856e-06,-57.9289616,,,-107.9547298938489
177711025592691.25,1.686966e-06,-58.57016,,,-107.95265947571667
177713090350707.03,1.6869464e-06,-57.9121357,,,-107.9505890094736
177715155156702.72,1.6869268e-06,-57.3755863,,,-107.948518495118
177717220010679.9,1.6869072e-06,-58.7466489,,,-107.94644793264823
177719284912640.28,1.6868876e-06,-58.8330044,,,-107.94437732206262
177721349862585.56,1.686868e-06,-57.9269303,,,-107.94230666335945
177723414860517.4,1.6868484e-06,-57.3297411,,,-107.94023595653705
177725479906437.47,1.6868288e-06,-58.6238455,,,-107.93816520159378
177727545000347.4,1.6868092e-06,-57.2403552,,,-107.93609439852794
177729610142248.9,1.6867896e-06,-57.567444,,,-107.93402354733787
177731675332143.7,1.68677e-06,-57.8800892,,,-107.93195264802183
177733740570033.38,1.6867504e-06,-57.8348896,,,-107.9298817005782
177735805855919.62,1.6867308e-06,-58.1778322,,,-107.92781070500533
177737871189804.16,1.6867112e-06,-59.3545048,,,-107.92573966130146
177739936571688.62,1.6866916e-06,-57.09112,,,-107.92366856946497
